,Unnamed: 0,movieId,title,genres,rating_size,rating_mean
16095,16095,81562,127 Hours (2010),Adventure|Drama|Thriller,2496.0,3.74098557692308
2267,2267,2349,Mona Lisa (1986),Comedy|Thriller,1470.0,3.74081632653061
21145,21145,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,783.0,3.7407407407407405
19828,19828,98154,Lincoln (2012),Drama|War,1024.0,3.74072265625
15037,15037,76173,Micmacs (Micmacs Ã  tire-larigot) (2009),Comedy|Crime,399.0,3.7406015037594
4864,4864,4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,670.0,3.7402985074626898
9814,9814,32025,Walk on Water (2004),Drama|Thriller,206.0,3.74029126213592
1058,1058,1078,Bananas (1971),Comedy|War,3590.0,3.7402506963788302
3168,3168,3252,Scent of a Woman (1992),Drama,7414.0,3.74022120312922
8414,8414,25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,396.0,3.7398989898989905
5286,5286,5379,"Believer, The (2001)",Drama,767.0,3.7398956975228197
2123,2123,2204,Saboteur (1942),Mystery|Thriller,749.0,3.73965287049399
3205,3205,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,386.0,3.73963730569948
10635,10635,41527,Paradise Now (2005),Crime|Drama|Thriller|War,386.0,3.73963730569948
10625,10625,41285,Match Point (2005),Crime|Drama|Romance,3366.0,3.73945335710042
11193,11193,47202,"Secret Life of Words, The (2005)",Drama|Romance,186.0,3.73924731182796
16017,16017,81191,Waiting for Superman (2010),Documentary,226.0,3.7389380530973506
2656,2656,2739,"Color Purple, The (1985)",Drama,5566.0,3.7388609414301106
15279,15279,78039,Blue Valentine (2010),Drama|Romance,951.0,3.7386961093585698
6875,6875,6983,Jane Eyre (1944),Drama|Romance,239.0,3.7384937238493694
2270,2270,2352,"Big Chill, The (1983)",Comedy|Drama,6650.0,3.73842105263158
4259,4259,4350,Forgotten Silver (1996),Comedy|Documentary,386.0,3.73834196891192
9997,9997,32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,254.0,3.7381889763779506
1245,1245,1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,8868.0,3.7381596752368096
903,903,918,Meet Me in St. Louis (1944),Musical,1820.0,3.7379120879120897
6206,6206,6301,Straw Dogs (1971),Drama|Thriller,1074.0,3.737895716946
6934,6934,7042,Betty Blue (37Â°2 le matin) (1986),Drama|Romance,452.0,3.73783185840708
5524,5524,5619,"Trials of Henry Kissinger, The (2002)",Documentary,175.0,3.7371428571428598
12683,12683,59731,"Bigger, Stronger, Faster* (2008)",Documentary,367.0,3.73705722070845
12135,12135,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2956.0,3.7369756427604903
7472,7472,7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,422.0,3.73696682464455
7514,7514,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,169.0,3.73668639053254
16351,16351,82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,298.0,3.7365771812080495
5186,5186,5279,Impromptu (1991),Comedy|Romance,328.0,3.7362804878048803
2955,2955,3039,Trading Places (1983),Comedy,9191.0,3.7358285279077403
1381,1381,1412,Some Mother's Son (1996),Drama,278.0,3.73561151079137
1256,1256,1282,Fantasia (1940),Animation|Children|Fantasy|Musical,12139.0,3.73556306120768
8059,8059,8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,200.0,3.735
10223,10223,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,2853.0,3.73466526463372
2756,2756,2839,West Beirut (West Beyrouth) (1998),Drama,179.0,3.73463687150838
1874,1874,1955,Kramer vs. Kramer (1979),Drama,4900.0,3.73459183673469
2863,2863,2946,Help! (1965),Comedy|Musical,2062.0,3.73448108632396
3244,3244,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4293.0,3.73445143256464
3545,3545,3632,Monsieur Verdoux (1947),Comedy|Crime,369.0,3.7344173441734396
15611,15611,79553,Ip Man 2 (2010),Action,401.0,3.73441396508728
1792,1792,1873,"MisÃ©rables, Les (1998)",Crime|Drama|Romance|War,2702.0,3.7342709104367104
11720,11720,51884,"Namesake, The (2006)",Drama|Romance,491.0,3.73421588594705
4374,4374,4465,"Accused, The (1988)",Drama,1705.0,3.73401759530792
10910,10910,44587,Nanook of the North (1922),Documentary|Drama,150.0,3.7333333333333294
16931,16931,85881,Win Win (2011),Comedy|Drama,564.0,3.73315602836879
9912,9912,32469,We're No Angels (1955),Comedy|Crime|Drama,219.0,3.7328767123287703
6970,6970,7078,Jezebel (1938),Drama,219.0,3.7328767123287703
9317,9317,27410,Conspiracy (2001),Drama|War,434.0,3.73271889400922
470,470,474,In the Line of Fire (1993),Action|Thriller,18836.0,3.73250690167764
852,852,866,Bound (1996),Crime|Drama|Romance|Thriller,6230.0,3.7325040128410896
1011,1011,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,14096.0,3.7324063564131698
8916,8916,26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,321.0,3.7320872274143295
13280,13280,65133,Blackadder Back & Forth (1999),Comedy,278.0,3.7320143884892096
22022,22022,106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,1645.0,3.73191489361702
547,547,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,20509.0,3.7318494319567
61,61,62,Mr. Holland's Opus (1995),Drama,19381.0,3.731824983231
10681,10681,41997,Munich (2005),Action|Crime|Drama|Thriller,4745.0,3.7317175974710204
260,260,263,Ladybird Ladybird (1994),Drama,395.0,3.73164556962025
3273,3273,3357,East-West (Est-ouest) (1999),Drama|Romance,516.0,3.7315891472868197
6615,6615,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,919.0,3.7312295973884706
2319,2319,2401,Pale Rider (1985),Western,2646.0,3.7311035525321206
3361,3361,3447,"Good Earth, The (1937)",Drama,357.0,3.73109243697479
16157,16157,81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,790.0,3.73101265822785
9449,9449,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,879.0,3.73094425483504
9558,9558,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,618.0,3.73058252427184
13663,13663,68269,"Young Victoria, The (2009)",Drama|Romance,445.0,3.73033707865169
3931,3931,4021,Before Night Falls (2000),Drama,982.0,3.7301425661914505
10028,10028,33072,F for Fake (VÃ©ritÃ©s et mensonges) (1973),Documentary|Mystery,185.0,3.72972972972973
2869,2869,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1783.0,3.72966909702748
2058,2058,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,4574.0,3.7295583734149504
6556,6556,6662,"Pink Panther, The (1963)",Comedy|Crime,2524.0,3.72939778129952
5274,5274,5367,My Beautiful Laundrette (1985),Drama|Romance,691.0,3.72937771345876
1803,1803,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,7852.0,3.72898624554254
296,296,299,Priest (1994),Drama,2626.0,3.7288651942117297
3882,3882,3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,2946.0,3.72878479293958
6950,6950,7058,Life with Father (1947),Comedy,247.0,3.72874493927126
585,585,590,Dances with Wolves (1990),Adventure|Drama|Western,44208.0,3.72846543612016
7939,7939,8618,Johnny Guitar (1954),Drama|Western,197.0,3.7284263959390898
8374,8374,25774,"Golden Age, The (Ãge d'Or, L') (1930)",Comedy|Drama|Romance,162.0,3.7283950617284
1876,1876,1957,Chariots of Fire (1981),Drama,6721.0,3.7283886326439504
877,877,892,Twelfth Night (1996),Comedy|Drama|Romance,1370.0,3.7281021897810205
10542,10542,39869,Manderlay (2005),Drama,382.0,3.72774869109948
20851,20851,102194,Mud (2012),Adventure|Crime|Drama,560.0,3.7276785714285694
7740,7740,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,233.0,3.7274678111587995
2149,2149,2231,Rounders (1998),Drama,6759.0,3.72740050303299
4788,4788,4880,Life as a House (2001),Drama,2354.0,3.7272727272727297
1417,1417,1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,284.0,3.72711267605634
2209,2209,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,21394.0,3.72709638216322
5940,5940,6035,PÃ©pÃ© le Moko (1937),Crime|Drama|Romance,163.0,3.72699386503068
4149,4149,4239,Blow (2001),Crime|Drama,7341.0,3.7268764473505
5932,5932,6027,Dogfight (1991),Drama|Romance,494.0,3.72672064777328
7119,7119,7227,"Trouble with Angels, The (1966)",Comedy,190.0,3.72631578947368
5868,5868,5963,"Children's Hour, The (1961)",Drama,252.0,3.72619047619048
17273,17273,87304,Beginners (2010),Drama,456.0,3.72587719298246
1873,1873,1954,Rocky (1976),Drama,14865.0,3.7258661284897405
4268,4268,4359,"Seven Year Itch, The (1955)",Comedy,1475.0,3.72576271186441
277,277,280,Murder in the First (1995),Drama|Thriller,5104.0,3.7257053291536097
4444,4444,4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,1099.0,3.72565969062784
12852,12852,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,5466.0,3.7253933406513
1191,1191,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,12469.0,3.7253187906006895
6565,6565,6671,"Angel at My Table, An (1990)",Drama,191.0,3.72513089005236
12332,12332,56885,"Great Debaters, The (2007)",Drama,500.0,3.725
6855,6855,6963,Devil's Playground (2002),Documentary,412.0,3.7245145631067995
79,79,80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,575.0,3.72434782608696
1158,1158,1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,6685.0,3.7243081525804
7489,7489,7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,1226.0,3.72430668841762
8303,8303,8982,I Am David (2003),Drama,214.0,3.72429906542056
10594,10594,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,9908.0,3.72345579329834
5717,5717,5812,Far from Heaven (2002),Drama|Romance,2095.0,3.7233890214797105
5013,5013,5105,Don't Look Now (1973),Drama|Horror|Thriller,795.0,3.7232704402515697
3255,3255,3339,Cross of Iron (1977),War,625.0,3.7232
5926,5926,6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,242.0,3.7231404958677694
4135,4135,4225,"Dish, The (2001)",Comedy,1767.0,3.7229767968307903
11887,11887,53318,Cashback (2006),Comedy|Drama|Romance,960.0,3.72291666666667
2230,2230,2312,Children of a Lesser God (1986),Drama,2723.0,3.72291590157914
7911,7911,8589,Winter War (Talvisota) (1989),Drama|War,581.0,3.72289156626506
4525,4525,4616,Lean on Me (1989),Drama,1678.0,3.72288438617402
3187,3187,3271,Of Mice and Men (1992),Drama,3556.0,3.7228627671541106
6152,6152,6247,Women in Love (1969),Drama|Romance,184.0,3.72282608695652
1215,1215,1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,2576.0,3.7226319875776404
7579,7579,7940,"Magician, The (Ansiktet) (1958)",Drama,164.0,3.7225609756097597
7191,7191,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,346.0,3.72254335260116
22021,22021,106487,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX,1873.0,3.7221035771489603
2309,2309,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,6514.0,3.7219834203254503
13428,13428,66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,701.0,3.72182596291013
8270,8270,8949,Sideways (2004),Comedy|Drama|Romance,7532.0,3.7216542750929396
9602,9602,30892,In the Realms of the Unreal (2004),Animation|Documentary,167.0,3.72155688622754
14247,14247,71466,City Island (2009),Comedy|Drama,438.0,3.72146118721461
4662,4662,4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,1583.0,3.7214150347441604
1844,1844,1925,Wings (1927),Action|Drama|Romance|War,323.0,3.7213622291021697
20763,20763,101895,42 (2013),Drama,244.0,3.7213114754098395
6342,6342,6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,626.0,3.72124600638978
10309,10309,34552,"Girl in the CafÃ©, The (2005)",Drama|Romance,251.0,3.7211155378486094
1377,1377,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,12419.0,3.72075046300024
9624,9624,31035,Testament (1983),Drama,186.0,3.72043010752688
7444,7444,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,616.0,3.7199675324675296
23415,23415,112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,678.0,3.71976401179941
7843,7843,8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,355.0,3.71971830985916
3917,3917,4007,Wall Street (1987),Drama,4627.0,3.7195807218500097
7135,7135,7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,187.0,3.7192513368984
6324,6324,6429,Winchester '73 (1950),Western,258.0,3.71899224806202
944,944,959,Of Human Bondage (1934),Drama,393.0,3.71882951653944
16662,16662,84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,1001.0,3.71878121878122
6753,6753,6859,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Drama|Fantasy,160.0,3.71875
4446,4446,4537,Running on Empty (1988),Drama,519.0,3.71868978805395
9447,9447,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,1176.0,3.7185374149659904
6337,6337,6442,Belle Ã©poque (1992),Comedy|Romance,437.0,3.7185354691075503
13631,13631,68073,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama,1060.0,3.7183962264150896
10484,10484,38886,"Squid and the Whale, The (2005)",Comedy|Drama,1912.0,3.71835774058577
13647,13647,68194,"Damned United, The (2009)",Drama,408.0,3.71813725490196
15865,15865,80586,Flipped (2010),Comedy|Drama|Romance,156.0,3.7179487179487203
1881,1881,1962,Driving Miss Daisy (1989),Drama,8317.0,3.71786701935794
6088,6088,6183,Pillow Talk (1959),Comedy|Musical|Romance,802.0,3.7175810473815503
6878,6878,6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama,738.0,3.71747967479675
8938,8938,26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,283.0,3.7173144876325095
4754,4754,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,1331.0,3.7171299774605604
15549,15549,79274,Batman: Under the Red Hood (2010),Action|Animation,380.0,3.71710526315789
6455,6455,6561,"Mouse That Roared, The (1959)",Comedy|War,532.0,3.71710526315789
19801,19801,98056,Amour (2012),Drama|Romance,277.0,3.7166064981949503
24544,24544,117176,"Theory of Everything, The (2014)",Drama|Romance,349.0,3.7163323782235
23073,23073,110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,215.0,3.71627906976744
7006,7006,7114,"Collector, The (1965)",Drama|Horror|Thriller,215.0,3.71627906976744
4246,4246,4337,"Sand Pebbles, The (1966)",Drama|Romance|War,437.0,3.7162471395881
1150,1150,1171,Bob Roberts (1992),Comedy,3326.0,3.7161755862898396
7050,7050,7158,House of Sand and Fog (2003),Drama,2237.0,3.71591417076442
3138,3138,3222,Carmen (1984),Drama,160.0,3.715625
17703,17703,89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,508.0,3.71555118110236
11766,11766,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,3684.0,3.7153908794788304
10137,10137,33649,Saving Face (2004),Comedy|Drama|Romance,291.0,3.7147766323024096
7497,7497,7815,True Stories (1986),Comedy|Musical,191.0,3.7146596858638703
13481,13481,66665,Away We Go (2009),Comedy|Drama|Romance,874.0,3.7145308924485105
1766,1766,1845,Zero Effect (1998),Comedy|Mystery|Thriller,2417.0,3.71452213487795
1482,1482,1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,27660.0,3.71447939262473
13234,13234,64716,Seven Pounds (2008),Drama,1406.0,3.71443812233286
5637,5637,5732,Eye of the Needle (1981),Thriller,378.0,3.7142857142857104
4379,4379,4470,Ariel (1988),Drama,236.0,3.71398305084746
16096,16096,81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,1601.0,3.7139287945034396
2202,2202,2284,Bandit Queen (1994),Drama,353.0,3.7138810198300303
11457,11457,49312,Snow Cake (2006),Drama,173.0,3.7138728323699395
8434,8434,25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,190.0,3.71315789473684
12687,12687,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,4468.0,3.71284691136974
8715,8715,26242,Duel (1971),Action|Mystery|Thriller,992.0,3.71270161290323
7724,7724,8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,516.0,3.71220930232558
8491,8491,25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,250.0,3.7119999999999997
22186,22186,107141,Saving Mr. Banks (2013),Comedy|Drama,479.0,3.71189979123173
16974,16974,86142,13 Assassins (JÃ»san-nin no shikaku) (2010),Action,413.0,3.71186440677966
1586,1586,1641,"Full Monty, The (1997)",Comedy|Drama,15323.0,3.71183841284344
6845,6845,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,6027.0,3.7117969138875098
4192,4192,4283,Fellini's Roma (Roma) (1972),Drama,222.0,3.71171171171171
5987,5987,6082,"Grey Fox, The (1982)",Romance|Western,175.0,3.7114285714285695
6979,6979,7087,"Passage to India, A (1984)",Adventure|Drama,436.0,3.7110091743119296
22970,22970,110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,1261.0,3.71094369547978
13080,13080,62849,RocknRolla (2008),Action|Crime,1394.0,3.7109038737446203
13698,13698,68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,211.0,3.7109004739336497
7318,7318,7440,Paper Clips (2004),Documentary,166.0,3.7108433734939803
4612,4612,4703,Chocolat (1988),Drama,1780.0,3.7106741573033704
4347,4347,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,399.0,3.71052631578947
534,534,538,Six Degrees of Separation (1993),Drama,5101.0,3.71044893158204
7519,7519,7840,Gunga Din (1939),Adventure|Comedy|War,407.0,3.71007371007371
1054,1054,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,28335.0,3.70993470972296
7415,7415,7647,Noises Off... (1992),Comedy,305.0,3.7098360655737697
6280,6280,6382,Together (Han ni Zai Yiki) (2002),Drama,155.0,3.70967741935484
9585,9585,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,5424.0,3.7094395280236
3064,3064,3148,"Cider House Rules, The (1999)",Drama,6861.0,3.70929893601516
17986,17986,90376,We Need to Talk About Kevin (2011),Drama|Thriller,490.0,3.7091836734693904
1623,1623,1678,"Joy Luck Club, The (1993)",Drama|Romance,4495.0,3.7091212458287
6173,6173,6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,452.0,3.70907079646018
5548,5548,5643,Powaqqatsi (1988),Documentary,354.0,3.7090395480226
5870,5870,5965,"Duellists, The (1977)",Action|War,371.0,3.7088948787062
4629,4629,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,10055.0,3.70870213823968
7458,7458,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,264.0,3.7083333333333295
2884,2884,2967,"Bad Seed, The (1956)",Drama|Thriller,834.0,3.7080335731414897
14584,14584,73023,Crazy Heart (2009),Drama|Romance,856.0,3.7073598130841106
1123,1123,1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,164.0,3.7073170731707297
4946,4946,5038,"Flight of Dragons, The (1982)",Adventure|Animation|Children|Drama|Fantasy,193.0,3.70725388601036
10234,10234,34155,Saraband (2003),Drama,152.0,3.70723684210526
3084,3084,3168,Easy Rider (1969),Adventure|Drama,5328.0,3.7072072072072095
12871,12871,60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",Adventure|Comedy|Fantasy,210.0,3.70714285714286
13009,13009,62049,1984 (1956),Drama|Sci-Fi,428.0,3.70677570093458
3321,3321,3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,426.0,3.7065727699530497
6750,6750,6856,Yankee Doodle Dandy (1942),Drama|Musical,494.0,3.70647773279352
13051,13051,62511,"Synecdoche, New York (2008)",Comedy|Drama,896.0,3.7064732142857104
6135,6135,6230,Bang the Drum Slowly (1973),Drama,315.0,3.7063492063492096
2057,2057,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,2803.0,3.7062076346771295
22075,22075,106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,1164.0,3.7061855670103103
